,Route_name,Route_link,Bus_name,Bus_type,Depature_time,Duration,Reaching_time,Rating,Price,Seat_Available
372,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,03h 55m,01:25,2.8,INR 650,32 Seats available
373,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jai Bajrang Travels,A/C Seater / Sleeper (2+1),22:00,03h 00m,01:00,2.7,INR 550,29 Seats available
374,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,RSRTC - 154392,Express Non AC Seater 2+3,21:30,05h 30m,03:00,4.1,INR 263,42 Seats available
375,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Gajraj bus service,Bharat Benz A/C Sleeper (2+1),17:30,04h 45m,22:15,4.5,INR 399,10 Seats available
376,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Devraj Travels,A/C Seater / Sleeper (2+1),18:15,04h 50m,23:05,4.5,INR 450,22 Seats available
377,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:30,04h 50m,23:20,3.5,INR 350,23 Seats available
378,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:15,04h 45m,03:00,3.6,INR 300,40 Seats available
379,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06h 09m,06:08,4.0,INR 350,32 Seats available
380,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30,04h 40m,22:10,2.4,INR 250,24 Seats available
381,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Amit Travels,Bharat Benz A/C Seater (2+2),17:40,05h 40m,23:20,2.4,INR 349,40 Seats available
382,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),18:10,04h 20m,22:30,2.8,270,29 Seats available
383,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Amit Travels,A/C Seater / Sleeper (2+1),23:00,05h 00m,04:00,2.0,INR 349,33 Seats available
384,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,04h 50m,23:50,3.7,647,21 Seats available
385,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),19:30,04h 25m,23:55,4.8,INR 700,36 Seats available
386,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,GK Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,03h 40m,23:55,5.0,INR 599,35 Seats available
387,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:10,05h 00m,23:10,2.6,INR 549,37 Seats available
388,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 193811,Deluxe AC Seater 2+2,17:35,02h 25m,20:00,3.3,INR 207,37 Seats available
389,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 157455,Super Luxury Volvo AC Seater Pushback 2+2,17:45,01h 30m,19:15,3.5,INR 239,25 Seats available
390,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 180708,Express Non AC Seater 2+3,18:00,02h 30m,20:30,3.3,INR 120,42 Seats available
391,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 157466,Express Non AC Seater 2+3,18:40,03h 05m,21:45,3.3,INR 120,42 Seats available
392,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 193879,Express Non AC Seater 2+3,18:45,02h 45m,21:30,3.3,INR 120,42 Seats available
393,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 191024,NON AC Seater / Sleeper 2+1,19:05,02h 20m,21:25,3.3,INR 184,37 Seats available
394,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 146140,Super Luxury Volvo AC Seater Pushback 2+2,19:30,01h 30m,21:00,2.9,INR 239,37 Seats available
395,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 169915,Express Non AC Seater 2+3,19:35,01h 55m,21:30,3.3,INR 120,42 Seats available
396,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 180722,Express Non AC Seater 2+3,20:15,03h 00m,23:15,3.3,INR 120,42 Seats available
397,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,21:15,01h 45m,23:00,3.3,INR 239,37 Seats available
398,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 188804,Express Non AC Seater 2+3,22:00,01h 45m,23:45,3.3,INR 120,42 Seats available
399,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 185709,Express Non AC Seater 2+3,22:10,02h 25m,00:35,3.3,INR 120,42 Seats available
400,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,22:15,01h 30m,23:45,3.3,INR 239,37 Seats available
401,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 190951,Express Non AC Seater 2+3,23:25,02h 05m,01:30,3.3,INR 120,42 Seats available
402,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 182785,Express Non AC Seater 2+3,23:30,01h 00m,00:30,3.3,INR 120,42 Seats available
403,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rinku Travels,A/C Seater / Sleeper (2+1),17:30,03h 30m,21:00,3.4,INR 350,41 Seats available
404,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:30,02h 45m,21:15,4.0,INR 299,24 Seats available
405,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,A/C Seater / Sleeper (2+1),18:45,02h 00m,20:45,3.9,INR 300,36 Seats available
406,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,19:25,02h 00m,21:25,3.9,INR 300,31 Seats available
407,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,02h 00m,01:15,3.9,INR 250,42 Seats available
408,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rathi Travels Agency,NON A/C Sleeper (2+1),19:48,02h 00m,21:48,2.9,INR 213,37 Seats available
409,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RR Travels,A/C Seater / Sleeper (2+1),22:35,02h 20m,00:55,2.1,INR 250,38 Seats available
410,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),18:30,03h 00m,21:30,3.7,INR 1099,18 Seats available
411,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Charbhuja Travels (A Unit Of Bala Agri..),AC Sleeper (2+1),18:36,02h 15m,20:51,3.7,INR 1523.81,31 Seats available
412,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),19:00,02h 00m,21:00,3.2,INR 1200,40 Seats available
413,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Chanakya Travels Agency,A/C Seater / Sleeper (2+1),19:45,02h 45m,22:30,3.5,INR 1100,40 Seats available
414,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Charbhuja Travels (A Unit Of Bala Agri..),AC Sleeper (2+1),19:48,01h 45m,21:33,3.7,INR 1700,31 Seats available
415,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Charbhuja Travels (A Unit Of Bala Agri..),NON AC Seater / Sleeper 2+1,20:06,01h 38m,21:44,3.7,INR 1000,35 Seats available
416,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:30,01h 50m,22:20,3.5,INR 500,38 Seats available
417,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Om Travels,NON A/C Sleeper (2+1),21:30,02h 00m,23:30,3.8,INR 700,36 Seats available
418,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,MASTER TRAVELS (RANIWAL),A/C Seater / Sleeper (2+2),21:59,01h 56m,23:55,3.6,INR 429,52 Seats available
419,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),22:15,01h 45m,00:00,3.3,INR 800,36 Seats available
420,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:55,01h 04m,23:59,3.4,INR 550,38 Seats available
421,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,bhaiya travels,NON A/C Sleeper (2+1),22:55,01h 45m,00:40,3.3,INR 850,36 Seats available
422,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,V k jain travels,NON A/C Seater/ Sleeper (2+1),23:55,02h 30m,02:25,3.0,INR 750,34 Seats available
423,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),23:58,01h 42m,01:40,3.2,INR 900,34 Seats available
424,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,NS Travels,A/C Sleeper (2+1),23:59,02h 41m,02:40,3.2,1350,36 Seats available
425,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Dashmesh Travels,A/C Seater / Sleeper (2+1),00:00,01h 15m,01:15,3.4,570,36 Seats available
426,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,NS Travels,A/C Sleeper (2+1),00:09,04h 31m,04:40,3.2,INR 1200,18 Seats available
427,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Sagwan Travels,A/C Seater / Sleeper (2+1),00:44,01h 59m,02:43,3.5,570,30 Seats available
428,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Krishna Travels,NON A/C Sleeper (2+1),17:30,02h 00m,19:30, ,INR 1300,36 Seats available
429,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Mahadev Travels,A/C Seater / Sleeper (2+1),17:45,02h 30m,20:15,2.2,INR 3000,38 Seats available
430,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rajat Rides Tours and Travels,A/C Sleeper (2+1),18:00,01h 00m,19:00,2.0,INR 700,25 Seats available
431,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rajat Rides Tours and Travels,A/C Sleeper (2+1),18:30,02h 15m,20:45,2.0,INR 1200,34 Seats available
432,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Krishna travels (NBT),NON A/C Sleeper (2+1),19:06,01h 45m,20:51, ,INR 1300,31 Seats available
433,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Chirag Travel Agency,NON A/C Sleeper (2+1),19:31,02h 40m,22:11,1.8,1035,42 Seats available
434,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Dev Darbar Travel Agency,A/C Sleeper (1+2),20:00,02h 30m,22:30,New,1800,37 Seats available
435,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,New Kothari Travels,NON A/C Sleeper (2+2),20:00,02h 00m,22:00,2.7,INR 1500,48 Seats available
436,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rathi Travels Business Class,NON A/C Sleeper (2+1),20:05,02h 50m,22:55, ,INR 840,3 Seats available
437,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Giriraj tour and travels,Bharat Benz A/C Sleeper (2+1),20:05,02h 30m,22:35,1.5,1388,34 Seats available
438,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),20:20,02h 55m,23:15,2.8,INR 800,30 Seats available
439,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Salasar vaishnav travels,A/C Seater / Sleeper (2+1),20:45,02h 10m,22:55,2.4,INR 1100,38 Seats available
440,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,NON A/C Sleeper (2+1),20:45,03h 30m,00:15,1.9,INR 1150,30 Seats available
441,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Giriraj tour and travels,AC Sleeper (2+1),20:45,00h 45m,21:30,1.5,440,37 Seats available
442,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,A/C Seater / Sleeper (2+2),20:45,02h 25m,23:10,1.9,INR 880,48 Seats available
443,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kailash Shantinath Travel Agency,NON A/C Sleeper (2+1),21:00,02h 00m,23:00, ,INR 1000,36 Seats available
444,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,AC Sleeper (2+1),21:00,02h 40m,23:40,1.9,INR 900,30 Seats available
445,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,A/C Seater / Sleeper (2+1),21:15,02h 00m,23:15,1.9,INR 1400,36 Seats available
446,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Amit Travels,A/C Seater / Sleeper (2+1),21:15,01h 45m,23:00,1.7,INR 399,33 Seats available
447,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,A/C Seater / Sleeper (2+1),21:30,02h 00m,23:30,1.9,INR 1650,34 Seats available
448,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Om sai tour and travels,NON A/C Sleeper (2+1),21:30,02h 20m,23:50, ,INR 900,30 Seats available
449,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jai Ambey Travels,A/C Seater / Sleeper (2+2),21:30,02h 00m,23:30,2.9,INR 499,52 Seats available
450,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),21:40,01h 55m,23:35,2.4,INR 750,38 Seats available
451,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Naveen Tour and Travels,NON A/C Sleeper (2+1),21:45,02h 10m,23:55,2.6,INR 749,32 Seats available
452,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jai Ambey Travels,A/C Seater / Sleeper (2+2),22:00,02h 00m,00:00,2.9,INR 489,54 Seats available
453,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Naveen Tour and Travels,A/C Sleeper (2+1),22:30,01h 25m,23:55,2.6,INR 799,36 Seats available
454,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Deepak Travels,NON A/C Seater/ Sleeper (2+1),23:15,02h 45m,02:00,1.9,INR 650,15 Seats available
455,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Om shree ji travles,NON A/C Sleeper (2+1),23:45,01h 30m,01:15,2.9,INR 800,31 Seats available
456,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,16:30,06h 15m,22:45,4.1,INR 350,6 Seats available
457,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,M R Travels,Volvo Multi-Axle A/C seater/sleeper (2+1),17:40,03h 20m,21:00,4.1,INR 600,39 Seats available
458,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),18:10,03h 30m,21:40,3.4,INR 550,20 Seats available
459,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,M R Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),18:45,04h 00m,22:45,4.7,INR 600,16 Seats available
460,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Hans Travels (I) Private Limited,A/C Sleeper (2+1),18:45,04h 30m,23:15,3.2,INR 400,24 Seats available
461,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,A/C Seater / Sleeper (2+1),19:00,04h 35m,23:35,4.4,INR 400,26 Seats available
462,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Gajraj Travels,NON A/C Seater/ Sleeper (2+1),20:45,04h 30m,01:15,4.4,INR 400,32 Seats available
463,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Gajraj Travels,Non A/C Seater / Sleeper (2+1),21:30,04h 30m,02:00,4.4,INR 400,32 Seats available
464,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,M R Travels,NON A/C Seater/ Sleeper (2+1),21:45,04h 45m,02:30,4.1,INR 396,38 Seats available
465,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,23:00,05h 40m,04:40,4.1,INR 360,42 Seats available
466,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,23:30,04h 50m,04:20,4.1,INR 360,44 Seats available
467,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Gajraj Travels,Non A/C Seater / Sleeper (2+1),23:34,05h 16m,04:50,4.4,INR 360,21 Seats available
468,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,A/C Seater / Sleeper (2+1),23:35,04h 40m,04:15,3.5,INR 460,37 Seats available
469,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),23:45,05h 00m,04:45,3.3,INR 460,38 Seats available
470,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),23:45,04h 45m,04:30,3.7,INR 401,23 Seats available
471,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,2.4,INR 500,40 Seats available
472,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Shri Mahadev Travelss,A/C Sleeper (2+1),22:30,05h 00m,03:30, ,INR 600,25 Seats available
473,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jai Shankar Travels,NON A/C Sleeper (2+1),23:30,07h 00m,06:30,1.0,INR 500,31 Seats available
474,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,21:00,04h 44m,01:44,4.1,INR 850,38 Seats available
475,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,RSRTC - 193271,Express Non AC Seater 2+3,19:30,04h 45m,00:15,4.3,INR 212,41 Seats available
476,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,RSRTC - 189622,Express Non AC Seater 2+3,22:00,04h 25m,02:25,4.3,INR 212,42 Seats available
477,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,03h 35m,20:35,4.7,INR 550,12 Seats available
478,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,03h 50m,21:00,4.8,INR 600,41 Seats available
479,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Jain travels regd,AC Sleeper (2+1),17:30,04h 20m,21:50,3.9,INR 600,24 Seats available
480,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Raj Travel,Bharat Benz A/C Seater (2+1),17:30,03h 30m,21:00,4.4,INR 460,22 Seats available
481,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Raj travels,Bharat Benz A/C Seater (2+1),17:30,03h 30m,21:00,4.4,INR 500,19 Seats available
482,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:00,05h 00m,02:00,3.4,INR 700,35 Seats available
483,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Rishabh Travels Milan,A/C Seater / Sleeper (2+1),21:00,03h 25m,00:25,3.0,INR 500,30 Seats available
484,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Jain travels regd,A/C Seater / Sleeper (2+1),21:30,05h 25m,02:55,3.9,INR 460,29 Seats available
485,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,04h 45m,02:45,3.7,INR 400,19 Seats available
486,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,04h 40m,02:40,3.5,INR 300,49 Seats available
487,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,04h 34m,02:34,3.2,INR 300,38 Seats available
488,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,04h 45m,03:00,3.9,INR 350,42 Seats available
489,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Raj Travel,A/C Sleeper (2+1),22:30,06h 00m,04:30,4.4,INR 560,26 Seats available
490,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Raj travels,A/C Sleeper (2+1),22:30,06h 00m,04:30,4.4,INR 550,26 Seats available
491,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:30,04h 30m,03:00,3.6,INR 350,36 Seats available
492,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Rishabh travels,NON A/C Sleeper (2+1),22:30,05h 00m,03:30,3.0,INR 500,36 Seats available
493,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Lake City Travels,A/C Seater / Sleeper (2+1),22:45,04h 45m,03:30,3.8,INR 350,40 Seats available
494,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Jain travels regd,NON A/C Sleeper (2+1),23:00,05h 52m,04:52,3.9,INR 500,30 Seats available
495,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Shrinath travel agency,AC Sleeper (2+1),22:00,04h 00m,02:00,2.9,INR 500,36 Seats available
496,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Jain Parshwanath Travels,NON A/C Sleeper (2+1),22:06,05h 15m,03:21,2.6,INR 440,30 Seats available
497,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),22:40,03h 20m,02:00,2.4,INR 500,40 Seats available
498,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Bharat Travels,NON AC Seater / Sleeper 2+1,23:15,04h 00m,03:15,2.8,720,38 Seats available
499,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Ravi Travels,Non A/C Seater / Sleeper (2+1),23:16,05h 45m,05:01,2.9,INR 400,38 Seats available
